MAHEPC,2024-08-16,134.44,134.44,130.6,132.53,8328
ONWARDTEC,2024-08-16,407.9,410,399.15,403,52740
RAMCOSYS,2024-08-16,380.5,397,369.75,393.2,102684
RANASUG,2024-08-16,23.55,23.7,23,23.17,569464
SAPPHIRE,2024-08-16,1541,1577,1539,1562.95,60900
TATAMTRDVR,2024-08-16,730,753.95,730,749.95,2060805
ANMOL,2024-08-16,30.89,31.04,30.61,30.79,49037
CHENNPETRO,2024-08-16,974,1002.5,970.6,981.6,1397969
PSUBANKADD,2024-08-16,68.64,68.84,68.37,68.8,18433
JUBLFOOD,2024-08-16,640,651.5,636.05,645,1127258
MANORG,2024-08-16,450,473.3,446.7,473.3,13477
MEDPLUS,2024-08-16,642.9,645,640.05,642.2,54575
NIITLTD,2024-08-16,111,112.3,109.01,111.41,534049
ONGC,2024-08-16,332.55,335.75,328.65,329.6,16584396
PVSL,2024-08-16,221.99,244,220.01,228.52,344188
BSOFT,2024-08-16,576.05,606.75,572.2,600.65,9597224
BOROLTD,2024-08-16,411.05,435,399.2,410.85,1797020
FIEMIND,2024-08-16,1305.65,1339.85,1301.55,1320.8,140205
HONAUT,2024-08-16,51080,52600,51048,51384.3,6305
IFGLEXPOR,2024-08-16,597.95,605.9,575,590.85,16306
JAMNAAUTO,2024-08-16,126.6,128.78,125.83,127.46,1037976
ORIENTPPR,2024-08-16,47,48.24,46.72,47.58,1136903
SHIVALIK,2024-08-16,544.6,568.15,527,534.2,52783
SOFTTECH,2024-08-16,351,378.65,314,356.1,105282
SBIN,2024-08-16,803,814.9,803,812.1,11427335
TATAINVEST,2024-08-16,5900.35,6108.75,5900,6027.2,20039
CENTENKA,2024-08-16,739.8,756.65,727.95,738.8,41441
COASTCORP,2024-08-16,270.2,277.75,266.2,271.45,60350
HSCL,2024-08-16,469,471,458,464.9,777766
JASH,2024-08-16,2311.8,2317.2,2225,2282.65,22695
RESPONIND,2024-08-16,275,300,269.45,292.4,340528
SARLAPOLY,2024-08-16,93.9,97.33,88.06,88.5,495001
SHREERAMA,2024-08-16,27.98,27.98,27.98,27.98,17436
ASHOKA,2024-08-16,237.7,237.7,228.15,234.05,1569949
BANKA,2024-08-16,126.5,126.5,124.5,125.1,6644
SENCO,2024-08-16,1100,1145,1100,1115,323571
AXISNIFTY,2024-08-16,263.74,266.04,260.81,265.41,5480
BIOCON,2024-08-16,330,342,328.1,340.95,3040369
SILVERIETF,2024-08-16,82.99,83.44,82.5,83.22,885702
INDIGOPNTS,2024-08-16,1440,1451,1432.25,1435.35,21525
JKCEMENT,2024-08-16,4122,4250,4103.15,4239.95,78661
RECLTD,2024-08-16,572.2,581.45,564,579.65,6950751
TOTAL,2024-08-16,105,106.98,100,103.01,3476
UNITEDPOLY,2024-08-16,93.34,95,89.98,90.92,16040
ACLGATI,2024-08-16,93.39,93.93,91.9,92.82,571968
BAJAJ-AUTO,2024-08-16,9788,9925,9693.95,9888.15,240190
ETHOSLTD,2024-08-16,3164.45,3428.05,3132.95,3379.4,166244
IPL,2024-08-16,209.43,211.74,208.1,208.76,182487
TBOTEK,2024-08-16,1574,1619.65,1560.15,1575.9,214760
UFO,2024-08-16,123.05,126.25,122,125.46,107138
AHLUCONT,2024-08-16,1253.45,1329,1253.45,1320.4,59841
ARVEE,2024-08-16,198.95,198.95,189,191.93,8895
DONEAR,2024-08-16,121.72,134.53,121.72,132.83,190943
EMAMIPAP,2024-08-16,131,132.22,125.42,127.1,84615
FEDFINA,2024-08-16,118.95,118.95,116.55,116.95,213131
GRAPHITE,2024-08-16,530.05,534.25,525.1,528.85,493089
IZMO,2024-08-16,385.1,410,384.95,394.7,46012
SADBHAV,2024-08-16,28.7,30.6,28.2,28.83,2482512
HDFCQUAL,2024-08-16,59.49,60.34,59.15,60.32,27626
JCHAC,2024-08-16,1888,1926.95,1854.95,1865.5,27755
SEPC,2024-08-16,18.58,18.74,18.1,18.39,11027418
SHARDAMOTR,2024-08-16,2591.95,2658,2495.05,2628.4,48141
VARROC,2024-08-16,534.6,537.9,522.1,531.8,149285
SILVER,2024-08-16,82.82,83.37,82.66,83.21,71030
ELECON,2024-08-16,602.95,611.15,593.45,605.55,266521
VINATIORGA,2024-08-16,2072.1,2106,2019.9,2070.85,63518
WINDLAS,2024-08-16,850,852,820.2,840.4,91625
BANSALWIRE,2024-08-16,335.5,338,326.15,333.25,315078
SENSEXETF,2024-08-16,81.87,81.87,79.79,81.27,9272
MOREPENLAB,2024-08-16,60,61.77,59.36,60.85,22225453
ORICONENT,2024-08-16,38,38.49,37.36,37.65,259558
PETRONET,2024-08-16,367.5,373,366.1,370.9,2090736
TORNTPHARM,2024-08-16,3365,3379.95,3293.05,3348.2,225209
CENTRALBK,2024-08-16,57.75,58.2,57.41,58.04,3705234
EICHERMOT,2024-08-16,4735.1,4825,4735.1,4818,259101
KEI,2024-08-16,4320,4385,4272.55,4298.2,120199
MITCON,2024-08-16,139.99,140.65,134.21,140.03,33436
PAR,2024-08-16,239.98,249.9,233.89,237.65,34514
SALASAR,2024-08-16,16.59,17.09,16.53,16.93,3837182
SUNFLAG,2024-08-16,215.5,219,213.05,215.25,263114
GOLDSHARE,2024-08-16,60,60,59.35,59.9,221974
AVTNPL,2024-08-16,84.01,85.99,83.81,85.46,193923
BLS,2024-08-16,369,377.95,366.1,375.3,3340030
DABUR,2024-08-16,606.35,618.5,604.4,617.6,1259712
MENONBE,2024-08-16,123.75,128,123.31,126.39,73904
RAMRAT,2024-08-16,450,463.5,444.6,452.1,136842
TGBHOTELS,2024-08-16,16.48,16.48,15.06,15.15,197966
UNIENTER,2024-08-16,158.99,159.99,148.41,156.46,10796
INDIAGLYCO,2024-08-16,1298,1306.95,1250,1258.35,188575
UFLEX,2024-08-16,575,679.35,575,676.7,3935756
APLLTD,2024-08-16,1071.75,1097,1058.95,1089.45,180781
ANGELONE,2024-08-16,2140,2170.55,2110,2160.15,385491
CENTEXT,2024-08-16,25.89,26.49,24.22,25.04,294155
DOMS,2024-08-16,2292,2350,2276.15,2289.75,117469
EPIGRAL,2024-08-16,1850.6,1885.45,1821.1,1835.9,57126
FLEXITUFF,2024-08-16,68.47,68.47,68.47,68.47,9601
JINDALPHOT,2024-08-16,797.35,871.35,790,844.45,40176
MORARJEE,2024-08-16,12.04,12.05,11.28,11.49,18507
GATECH,2024-08-16,1.45,1.45,1.32,1.32,35324143
MOL,2024-08-16,88,94,88,93.42,3684427
HITECHGEAR,2024-08-16,937.55,964.6,930.4,936.35,5861
UGARSUGAR,2024-08-16,78.5,80.99,77.81,80.61,296556
UMANGDAIRY,2024-08-16,105.01,110,105.01,106.91,69889
UNIDT,2024-08-16,260,263.08,249.29,251.95,62785
EROSMEDIA,2024-08-16,18.3,18.85,18.3,18.6,424722
LLOYDSENGG,2024-08-16,77.1,77.88,75.86,76.63,3456090
MONARCH,2024-08-16,694.75,724,682.05,716.75,294575
HAVISHA,2024-08-16,2.47,2.47,2.35,2.38,80569
EDELWEISS,2024-08-16,86,86.68,84,85.15,11283287
FOODSIN,2024-08-16,131.55,135.29,128.7,129.93,201937
KUANTUM,2024-08-16,149.85,152.69,146.83,149.69,83559
NLCINDIA,2024-08-16,261,264.75,258.95,261.7,1926810
RPGLIFE,2024-08-16,2109.25,2116.85,2071.85,2092.9,18957
SAIL,2024-08-16,127.77,128.68,126.6,128.28,15743875
TDPOWERSYS,2024-08-16,409.15,441.25,408.4,421.85,2388963
ASAL,2024-08-16,825,840,817.9,833.8,37236
INDRAMEDCO,2024-08-16,327.75,337,317.2,331,446997
JSWHL,2024-08-16,6573.65,6598,6477.05,6550.6,1422
NOVAAGRI,2024-08-16,75,78.5,71.27,77.59,515917
SMARTLINK,2024-08-16,260.2,260.2,260.2,260.2,487
URJA,2024-08-16,20.03,20.42,20.03,20.12,1565642
BINANIIND,2024-08-16,15.7,16.47,15.34,15.38,22421
EMSLIMITED,2024-08-16,886.8,892,860.1,865,356285
PRITI,2024-08-16,144.95,147,141.1,142.89,42033
RELINFRA,2024-08-16,226,226,214.7,217.97,7765975
RHL,2024-08-16,195.29,195.29,185.55,187.63,7266
TFCILTD,2024-08-16,180.73,180.99,176,176.68,422422
TRF,2024-08-16,474.3,480,461.05,474.05,12815
VISAKAIND,2024-08-16,110.4,111.3,107.6,108.84,327670
ZIMLAB,2024-08-16,110.98,110.98,107.44,107.84,155203
BHARATFORG,2024-08-16,1582.9,1601.8,1575.8,1584.5,744491
BLUEJET,2024-08-16,461.8,465.7,454.85,460.6,205142
FDC,2024-08-16,480,484,476.3,481.9,119039
GULFPETRO,2024-08-16,68.38,68.38,66.1,66.61,259368
HTMEDIA,2024-08-16,24.6,24.91,24.31,24.86,218601
LGBBROSLTD,2024-08-16,1293.5,1302.25,1271.35,1278.2,34716
MUFIN,2024-08-16,121,124.23,120.71,122.62,54722
RHIM,2024-08-16,625,672,621.55,627.35,9540481
THEJO,2024-08-16,2909.95,2909.95,2776.75,2872.1,14772
AWL,2024-08-16,356.8,365.25,352.8,363.3,3905895
AROGRANITE,2024-08-16,57.35,58,55.83,57.23,31354
HEALTHY,2024-08-16,14.34,14.34,14.05,14.19,208916
CUPID,2024-08-16,98.11,102,96.5,98.26,325412
HAPPSTMNDS,2024-08-16,762,774.6,761,766.1,465241
SILVERTUC,2024-08-16,770.5,774.9,752.4,760.6,25570
VINEETLAB,2024-08-16,59.31,60.95,58.6,59.28,27050
BESTAGRO,2024-08-16,559.45,572.45,543.05,570.6,66289
CSLFINANCE,2024-08-16,410.4,425.9,405.8,409.4,25614
VAKRANGEE,2024-08-16,21.2,21.3,20.89,21.08,3620897
AGARIND,2024-08-16,1234.7,1242.3,1203,1228.75,49890
BALUFORGE,2024-08-16,567,587,543,572.7,963603
HDFCNIFIT,2024-08-16,41.98,43,41.02,42.3,891719
PROZONER,2024-08-16,30.11,30.75,29.8,30.04,413644
RVNL,2024-08-16,561.1,581.9,561.1,570.65,21355519
STARHEALTH,2024-08-16,584,584,573.35,580.6,699662
VISHWARAJ,2024-08-16,16,16.2,15.82,15.97,1049804
AARTIDRUGS,2024-08-16,501,504.8,494.25,496.8,49613
JPPOWER,2024-08-16,17.8,18.06,17.41,17.66,18688684
LATENTVIEW,2024-08-16,498,504.7,488,495,370494
ITETF,2024-08-16,41.5,42.5,40.9,41.63,240350
RAJMET,2024-08-16,12.01,12.09,11.66,11.79,2060287
REPRO,2024-08-16,563.15,588.95,563.15,567,31872
SURAJEST,2024-08-16,801,818.7,795,798.95,96349
DBREALTY,2024-08-16,198,200,194.5,198.6,1922059
BANCOINDIA,2024-08-16,649.05,675,649.05,672.1,95184
CASTROLIND,2024-08-16,248,253.6,247.3,252.3,4276339
ORISSAMINE,2024-08-16,7200,7544,7170.05,7481.35,37560
RKSWAMY,2024-08-16,257.15,261.6,252.95,255.7,136328
TECILCHEM,2024-08-16,22.62,22.62,22.62,22.62,302
TIINDIA,2024-08-16,3944.2,4029.95,3944.2,4011.25,195302
JBCHEPHARM,2024-08-16,1968.7,2030,1951.55,1966.5,543473
POWERMECH,2024-08-16,6000,6000,5740,5905.15,125584
STEL,2024-08-16,480.5,480.5,460,468.85,4479
SUMMITSEC,2024-08-16,1940.9,1945,1903.1,1905.25,2973
JAIBALAJI,2024-08-16,903.1,922,890.15,916.4,38664
TOP100CASE,2024-08-16,10.85,10.85,10.4,10.55,182066
HITECH,2024-08-16,175,181.8,173,179.57,5365426
INOXINDIA,2024-08-16,1192,1249.9,1181,1189,259732
NAGREEKCAP,2024-08-16,28.99,29.65,28.25,28.7,25021
DIVISLAB,2024-08-16,4665,4709.8,4623.3,4633.9,522991
GENUSPOWER,2024-08-16,393.8,399.65,386.95,388.65,870563
HATSUN,2024-08-16,1307.95,1308.05,1275.15,1294.2,54165
OLAELEC,2024-08-16,121,133.08,117,133.08,338763140
SVPGLOB,2024-08-16,6.89,7.23,6.78,7.15,93154
WENDT,2024-08-16,14681.5,15478,14578.1,15320.8,676
BAIDFIN,2024-08-16,15.08,15.08,14.5,14.84,120024
ERIS,2024-08-16,1199.05,1225,1165,1209.65,230279
HINDALCO,2024-08-16,633.95,642,630.2,634.15,6566337
LICNMID100,2024-08-16,58.47,58.47,55.62,57.04,36205
UMESLTD,2024-08-16,7.05,7.05,7.05,7.05,4313
LIKHITHA,2024-08-16,385.9,392.35,376.85,379.55,103681
MEDICAMEQ,2024-08-16,389.9,394.3,385,389.3,12270
NAHARCAP,2024-08-16,306.8,309.4,300.35,302.7,9869
PREMEXPLN,2024-08-16,549.75,573.15,545.9,573.15,91020
RKDL,2024-08-16,31.94,32.89,29.86,30.21,54241
SOLARINDS,2024-08-16,10243.9,10510,10150,10497.45,47832
EPL,2024-08-16,250,259,243.51,249.67,11345353
HUHTAMAKI,2024-08-16,423.8,438.75,419.8,433.4,213088
KANPRPLA,2024-08-16,109.25,114.78,109.25,110.24,25794
MSUMI,2024-08-16,69.34,71.28,68.71,70.48,9629240
PALREDTEC,2024-08-16,91.01,91.01,90.8,90.8,2506
RHFL,2024-08-16,3.92,4.04,3.88,3.89,3162212
SINDHUTRAD,2024-08-16,22.7,22.7,21.18,21.18,2772531
NIFMID150,2024-08-16,206.83,213.6,206.83,213.28,652
GRAVITA,2024-08-16,1970.7,2311.5,1961.65,2216.55,3249731
IEX,2024-08-16,187,195.5,187,194.82,14692697
PGHL,2024-08-16,4945.5,5205,4945.5,5173.3,6041
SAKAR,2024-08-16,314.3,318.35,309.95,315.5,9988
GENSOL,2024-08-16,973,973,945.95,949.7,103583
MASFIN,2024-08-16,278,284,278,279.7,117220
MRPL,2024-08-16,206,207.84,202.15,203.67,1379563
RADIANTCMS,2024-08-16,81.02,83.98,80.71,83.24,203148
RBA,2024-08-16,107.16,108.44,106.66,107.23,753289
SPANDANA,2024-08-16,590,598.95,586.6,588,178981
ASHIMASYN,2024-08-16,32.38,35.79,32.38,35.79,847421
BODALCHEM,2024-08-16,75.34,76.88,74.52,76.69,465084
CHEMFAB,2024-08-16,874.65,897.45,850.05,889.7,16290
EXXARO,2024-08-16,77.6,79.43,76.5,78.72,97103
GSS,2024-08-16,86.99,86.99,83.01,84.18,44843
HOVS,2024-08-16,70.97,71.55,68.01,69.96,18527
MARICO,2024-08-16,654.8,663.25,650.6,661.05,1290553
MINDTECK,2024-08-16,401,405.8,382,389.5,26051
SWANENERGY,2024-08-16,690,693.9,674.2,680.1,1634606
INDIACEM,2024-08-16,365.75,367.1,363.55,364.95,999566
FAZE3Q,2024-08-16,500.1,509.45,484.35,496.95,48950
GMDCLTD,2024-08-16,360,363.45,355.6,360.05,790963
LCCINFOTEC,2024-08-16,7.24,7.24,7.24,7.24,73052
LUXIND,2024-08-16,2254,2350.55,2250,2273.05,255892
REMSONSIND,2024-08-16,177.7,181.77,170.1,176.71,19819
UBL,2024-08-16,1904.15,1976.3,1900.05,1971.75,312571
ATALREAL,2024-08-16,7.73,7.92,7.52,7.65,180935
EMBDL,2024-08-16,131.99,133.86,128.51,129.78,4488978
HUDCO,2024-08-16,290.6,294.2,286,291.8,7591926
MOTISONS,2024-08-16,170,183.81,168.91,178.52,2476943
NEWGEN,2024-08-16,1026.6,1098,1026.6,1085.85,369790
SHANTI,2024-08-16,14.97,15.05,14.6,14.77,6631
BGRENERGY,2024-08-16,40.5,41.98,40.5,41.98,70609
GODREJCP,2024-08-16,1365,1408.95,1360.65,1405.05,539291
HDFCAMC,2024-08-16,4165,4244.85,4162.05,4216.3,470082
INDOCO,2024-08-16,331.8,332.4,325,326.9,29573
INDUSINDBK,2024-08-16,1347.1,1367.9,1338.55,1364.15,5456176
INOXWIND,2024-08-16,215,217.9,204.2,212.74,14790812
MSTCLTD,2024-08-16,850.7,857.8,814,818.7,428403
NDL,2024-08-16,50.8,50.8,47.8,48,1794082
OSWALAGRO,2024-08-16,58.95,60.99,58.02,59.34,476122
VIKASLIFE,2024-08-16,4.9,5,4.9,4.93,5161960
YESBANK,2024-08-16,24.27,24.42,23.99,24.27,97158685
TORNTPOWER,2024-08-16,1694,1733,1675,1688.1,940549
AUTOIND,2024-08-16,136.53,136.7,132,132.72,146437
DCXINDIA,2024-08-16,323,330.65,314.25,321.9,974083
PVTBANKADD,2024-08-16,25.38,25.53,25.1,25.4,31652
JISLDVREQS,2024-08-16,37.48,37.49,35.84,36.39,32252
KOTARISUG,2024-08-16,54.09,55,53.37,53.7,137174
ARIHANTCAP,2024-08-16,73.7,75.8,72.99,75.25,805541
BFUTILITIE,2024-08-16,794.9,801.95,778,789.15,147895
HEG,2024-08-16,2020,2021.6,1980.05,1988.3,160783
GOLDIETF,2024-08-16,61.67,61.67,60.86,61.35,2473985
PGIL,2024-08-16,971,998.95,966,976.8,113561
SBINEQWETF,2024-08-16,30.8,31.4,30.79,31.31,15538
BARBEQUE,2024-08-16,592.95,658,577.95,633.8,1230206
BLSE,2024-08-16,213.29,217.65,210,216.54,559894
ESTER,2024-08-16,136.94,151,134.51,148.87,1665107
GOCLCORP,2024-08-16,432.4,449,432.35,439.35,123154
KELLTONTEC,2024-08-16,148.49,158,147.51,153.68,1735267
MANCREDIT,2024-08-16,132,147.12,126.1,145.28,373810
MOSMALL250,2024-08-16,17.65,17.7,16.82,17.46,207990
NH,2024-08-16,1197,1197,1177.1,1183.4,194335
PRAKASHSTL,2024-08-16,9.09,9.09,9.09,9.09,248578
ARVINDFASN,2024-08-16,469.1,480.3,469.1,475.5,204325
FCL,2024-08-16,352.1,359,350.3,355.55,182889
JAYNECOIND,2024-08-16,46.1,46.11,44.95,45.34,400786
ONEPOINT,2024-08-16,66.1,66.97,65.06,65.89,1726155
STEELCITY,2024-08-16,92.22,95.4,91.7,91.96,12816
SUNDARMFIN,2024-08-16,3813.25,4034.95,3813.25,4016.65,54050
WELCORP,2024-08-16,665,711,665,706.7,4695996
HARIOMPIPE,2024-08-16,689,724.85,686.05,712.7,259145
IDBI,2024-08-16,93.94,94.65,93.37,94.3,6740534
MFSL,2024-08-16,1030,1060,988.55,1017.25,2520132
AXISHCETF,2024-08-16,142.83,142.83,139.6,140.77,3695
EQUIPPP,2024-08-16,22.5,22.9,21.15,22.74,5996
HOMEFIRST,2024-08-16,999.65,1022.55,999.65,1006.45,57146
KRITINUT,2024-08-16,146.31,166.7,138.5,158.78,2325658
PAISALO,2024-08-16,60.5,68.5,60.2,66.17,10626371
SAREGAMA,2024-08-16,501.95,515.9,497.25,512.4,393219
BBL,2024-08-16,4797,4867,4791.05,4826.25,14921
JUBLINGREA,2024-08-16,653,659.4,639.05,643.35,366309
KRSNAA,2024-08-16,670.75,670.75,653,658.2,41775
PURVA,2024-08-16,463.5,470,455.05,468.75,22337
3PLAND,2024-08-16,39.47,43.4,39.47,41.96,25253
ATL,2024-08-16,45.85,46.15,45,45.64,383488
ASIANHOTNR,2024-08-16,172.97,173.72,164.32,169.18,8118
DIAMINESQ,2024-08-16,545,550,531,543.7,15096
ENIL,2024-08-16,205.15,232.5,205.15,208.3,100308
MEDANTA,2024-08-16,1070.05,1134.45,1063,1125.75,430818
HCC,2024-08-16,46.65,47.92,45.7,47.47,21323930
MPHASIS,2024-08-16,2726.05,2918.5,2726.05,2910.95,1786753
SOUTHBANK,2024-08-16,24.25,25.12,24.14,24.98,14117662
ASTRON,2024-08-16,22.95,23.04,22.57,23.04,56144
DOLLAR,2024-08-16,478.45,489.95,476.15,481.75,67347
GMMPFAUDLR,2024-08-16,1298.8,1298.8,1265.55,1286,62150
MONQ50,2024-08-16,62.83,64.48,62.11,62.94,223326
OMAXE,2024-08-16,118.98,122,113.5,116.99,114298
PRUDMOULI,2024-08-16,19.01,21.84,19.01,21.13,42667
SHRIRAMFIN,2024-08-16,2913,2991.9,2902.05,2981.5,995219
SIEMENS,2024-08-16,7090,7256.75,7062.85,7188.7,400177
DTIL,2024-08-16,238.95,243.98,234.22,241.86,31175
DIVGIITTS,2024-08-16,652,657.8,640.6,643.45,16585
MAHSEAMLES,2024-08-16,576.6,601.05,574.05,597.4,366241
NFL,2024-08-16,131,134.29,130.49,132.5,3391355
WEL,2024-08-16,1493.55,1514.65,1430.3,1446.45,25369
ARSSINFRA,2024-08-16,18.48,18.49,17.55,17.99,42318
BALMLAWRIE,2024-08-16,263,268.8,262.25,263,300105
ENERGYDEV,2024-08-16,26.11,26.75,25.7,26.04,77879
NEOGEN,2024-08-16,1629.5,1635.9,1586,1589.7,48790
VIVIDHA,2024-08-16,1.12,1.12,1.12,1.12,545576
BRITANNIA,2024-08-16,5670.5,5742.45,5662.5,5729.65,144969
CREATIVE,2024-08-16,687.55,698.5,665.25,675.05,34219
DANGEE,2024-08-16,7,7,6.8,6.88,139552
MAWANASUG,2024-08-16,106.65,109.94,104.63,108.76,180442
SANGINITA,2024-08-16,16.5,16.67,15.7,16.2,115121
WSI,2024-08-16,153.2,154.35,147.59,151.35,427867
WINDMACHIN,2024-08-16,171,177.18,171,172.02,158627
BALKRISHNA,2024-08-16,23.75,24.19,23.7,23.85,28770
HDFCSENSEX,2024-08-16,88.96,89.5,88.12,89.31,37931
HINDZINC,2024-08-16,530,544,516.05,519.9,11319240
KAYNES,2024-08-16,4868.8,5210,4734,5082.2,942607
KERNEX,2024-08-16,820,832.5,817.95,832.5,53766
SUTLEJTEX,2024-08-16,66.5,67.14,65,65.26,250867
CHALET,2024-08-16,763.5,793.3,763.5,780.35,79607
CONCORDBIO,2024-08-16,1577.75,1655.75,1573.3,1634.2,100537
GOODLUCK,2024-08-16,905.6,924.75,897,900.7,43965
SMALLCAP,2024-08-16,52.04,52.04,50.01,51.65,961209
NIF10GETF,2024-08-16,23.78,23.99,23.62,23.75,411
IIFL,2024-08-16,402.65,410,401.35,404.95,554839
IOB,2024-08-16,60.3,61.35,60.15,60.89,5746422
IT,2024-08-16,42.84,44.26,42.39,43.68,2495194
NIITMTS,2024-08-16,460.5,468.45,456,462.45,36979
PCJEWELLER,2024-08-16,95.4,96.8,92.8,93.36,3324869
SCHAEFFLER,2024-08-16,3960,4040,3931.15,4032,52485
SUBROS,2024-08-16,688.95,753.85,688.95,742,1085987
CEIGALL,2024-08-16,380,397.4,373.1,392.8,1464796
DRCSYSTEMS,2024-08-16,25.12,25.12,25.12,25.12,49814
GOKULAGRO,2024-08-16,203,213.75,203,212.02,426149
HBSL,2024-08-16,151,153.5,139.59,143.99,19166
JTEKTINDIA,2024-08-16,173,174.53,171.16,172.54,166752
LICNETFGSC,2024-08-16,25.99,26.2,25.97,25.97,10956
PFOCUS,2024-08-16,137.66,142,135.5,139.05,46158
ROSSELLIND,2024-08-16,579.2,585.35,565.6,577.85,28394
SBISILVER,2024-08-16,81.5,82.29,81.37,82.19,112595
SUVENPHAR,2024-08-16,1000,1010,990,1003.8,99384
GINNIFILA,2024-08-16,30.8,31.35,30,30.29,107882
GOLDIAM,2024-08-16,242,242.19,218.45,232.97,2502432
LOTUSEYE,2024-08-16,73.25,74.25,71.25,72.33,92114
ORIENTCEM,2024-08-16,329.5,344.15,323.05,339.4,2506676
RACE,2024-08-16,402,416.9,401.35,403.15,102262
SHAHALLOYS,2024-08-16,61,62.46,59.3,61.53,12092
LIQUIDCASE,2024-08-16,103.84,103.84,103.82,103.83,4318458
JIOFIN,2024-08-16,324,329.55,319.55,328.15,16446600
SPENCERS,2024-08-16,90.14,93.04,88.26,89.53,368112
TATAMOTORS,2024-08-16,1072,1099.95,1070,1098.35,11435650
ASTEC,2024-08-16,1172.65,1188.95,1130.1,1157.35,41646
CUBEXTUB,2024-08-16,119.55,119.55,113.6,114.25,14554
KOHINOOR,2024-08-16,40.1,41.8,39.81,40.6,109560
MAITHANALL,2024-08-16,1056,1095,1030,1037.8,139409
MANALIPETC,2024-08-16,88,90.84,87.95,90.08,432483
ROLLT,2024-08-16,2.5,2.5,2.34,2.35,265350
SBIETFIT,2024-08-16,424.58,436.3,424.58,435.9,19504
VIJIFIN,2024-08-16,2,2.09,1.98,2.06,524756
ZUARI,2024-08-16,195.89,196.89,193.63,194.54,95705
PSUBANK,2024-08-16,689.05,689.96,678,685.86,19190
MASTEK,2024-08-16,2719.95,2814.4,2704.05,2749.6,82107
MASPTOP50,2024-08-16,42.98,43.56,42.97,43.2,170818
PARAS,2024-08-16,1200,1208.35,1190.85,1208.35,59322
QGOLDHALF,2024-08-16,59.89,59.89,59,59.2,76889
RBZJEWEL,2024-08-16,153.34,153.34,153.34,153.34,179624
SABTNL,2024-08-16,465.45,465.45,465.45,465.45,587
UNICHEMLAB,2024-08-16,562.5,570,556.1,564.7,12604
GAEL,2024-08-16,128.35,129.74,127.44,129.36,314595
JAYBARMARU,2024-08-16,104.5,109,104.5,107.52,118134
MOLDTKPAC,2024-08-16,782.35,789.9,772.05,785.45,49049
NIFTYBEES,2024-08-16,271.78,274.14,270.3,273.81,3604925
REDTAPE,2024-08-16,648.4,653.35,606.05,650.2,541521
MOTHERSON,2024-08-16,188.1,188.49,184.61,185.68,13267635
TCI,2024-08-16,1018.5,1033,1017,1022.7,30033
VENKEYS,2024-08-16,2253.7,2272.1,2200,2234.6,58978
VIKASECO,2024-08-16,3.9,3.9,3.78,3.8,10475649
ADANIGREEN,2024-08-16,1808.3,1840,1787,1831,883836
GATECHDVR,2024-08-16,1.92,1.95,1.92,1.95,38109
HDFCLOWVOL,2024-08-16,19.96,20.49,19.96,20.24,19961
IFBIND,2024-08-16,2011.25,2037.3,1987.65,2032.85,22997
MITTAL,2024-08-16,2.03,2.04,2,2.03,823634
NILASPACES,2024-08-16,9.83,9.83,9.83,9.83,652289
CENTRUM,2024-08-16,36,38.2,35.25,36.75,2026052
LOWVOLIETF,2024-08-16,21.99,21.99,21.55,21.86,1291829
NIFTYETF,2024-08-16,259.99,268.42,257.51,261.65,1180697
NAHARINDUS,2024-08-16,145.99,154.9,141.1,151.5,352202
SEAMECLTD,2024-08-16,1466.15,1542.1,1461.05,1509.4,245928
SIMBHALS,2024-08-16,24.8,24.8,22.85,23.37,80337
TBZ,2024-08-16,163.51,178,161.5,172.92,2859522
ATGL,2024-08-16,845.9,852.4,840.05,848.15,4748490
NIFTY50ADD,2024-08-16,256.12,265,249.92,252.65,9774
EIFFL,2024-08-16,171.9,174.41,169.67,171.88,20134
IFCI,2024-08-16,71.3,73.38,71.21,71.64,19240909
JWL,2024-08-16,556.1,562,547.2,549.1,615556
ROTO,2024-08-16,557,576.45,557,566.95,192117
TNTELE,2024-08-16,12.76,12.76,12.76,12.76,1813
AKSHARCHEM,2024-08-16,301.5,316,301.5,314.4,5692
CAPLIPOINT,2024-08-16,1572.8,1598,1563.05,1585.5,70156
ELECTHERM,2024-08-16,926.75,926.75,924,926.75,13628
IVC,2024-08-16,14.2,14.24,14.02,14.07,341873
IMPEXFERRO,2024-08-16,3.2,3.4,3.12,3.39,103452
LYKALABS,2024-08-16,120.25,122.59,120,120.24,57314
MANUGRAPH,2024-08-16,21.97,23.85,21.6,22.84,148139
PUNJABCHEM,2024-08-16,1187,1222.9,1187,1216.75,4406
UNIVPHOTO,2024-08-16,355.05,379.8,352.15,369.1,1585
AKG,2024-08-16,23.1,24.48,22.8,23.38,3605844
GILLANDERS,2024-08-16,87.86,87.86,82.05,83.11,37106
GUJAPOLLO,2024-08-16,262.85,281,259.35,276.4,78405
MANGLMCEM,2024-08-16,927.3,947.9,911,924.25,79508
PARADEEP,2024-08-16,86.3,86.3,84.52,85.35,1540873
STEELCAS,2024-08-16,649.75,654.3,625.15,639.45,18295
HEADSUP,2024-08-16,11.3,12.88,11.3,11.99,168029
HEMIPROP,2024-08-16,198.1,201.12,196.75,199.44,403835
INDTERRAIN,2024-08-16,59.1,61,58.31,59.27,144093
INFOMEDIA,2024-08-16,6.36,6.39,6.36,6.36,8362
ISGEC,2024-08-16,1376.4,1535.8,1376.4,1497.55,295667
